,Title,District,District ID,price,متراژ,نوع ملک,تعداد اتاق,پارکینگ,انباری,آسانسور,سن بنا,قیمت هر متر
459,100 متر/برج سه قلو/وامدار/اردستانی,اجاره دار,5448,"1,350,000,000","6,000",آپارتمان,2,دارد,دارد,دارد,نوساز,"225,000"
460,3 طبقه تکواحدی طبقه دوم,اجاره دار,5448,"1,590,000,000",40,آپارتمان,1,,دارد,,20 سال,"39,750,000"
461,92 متر در خواجه نظام,اجاره دار,5448,"3,200,000,000",92,آپارتمان,2,دارد,دارد,,بیشتر از 30 سال,"34,783,000"
462,فروش آپارتمان 71 متر در نامجو سلمان فارسی,اجاره دار,5448,"2,310,000,000",71,آپارتمان,2,,دارد,,21 سال,"32,535,000"
463,بازرگان 118 متر 3 خواب,اجاره دار,5448,"5,900,000,000",118,آپارتمان,3,دارد,دارد,دارد,نوساز,"50,000,000"
464,4 واحد تکواحدی 37 متری با 3 سند تکبرگ,اجاره دار,5448,"5,300,000,000",156,خانه و کلنگی,4,,دارد,,17 سال,"33,974,000"
465,آپارتمان 52 متر یک خوابه تک واحدی دارای قدرالسهم,اجاره دار,5448,"2,200,000,000",52,آپارتمان,1,,دارد,,19 سال,"42,308,000"
466,105متر فول بسیارشیک,اجاره دار,5448,قیمت توافقی,۱۰۵,آپارتمان,۲,دارد,دارد,دارد,نوساز,
467,فروش آپارتمان 57 متر در اجاره دار,اجاره دار,5448,"2,600,000,000",57,آپارتمان,1,,دارد,دارد,1 سال,"45,614,000"
468,120 متر نوساز میدان نامجو,اجاره دار,5448,قیمت توافقی,۱۲۰,آپارتمان,۳,دارد,,دارد,نوساز,
469,71 متر نوساز نامجو اجاره دار,اجاره دار,5448,"3,695,000,000",71,آپارتمان,2,دارد,,دارد,نوساز,"52,042,000"
470,آپارتمان50 متری با پارکینگ درخیابان گرگان,اجاره دار,5448,"2,350,000,000",50,آپارتمان,1,دارد,دارد,,15 سال,"47,000,000"
471,واحد 46 متری,اجاره دار,5448,"1,600,000,000",46,آپارتمان,1,,دارد,,23 سال,"34,783,000"
472,46/5متر با پارکینگ وانباری طبقه اول,اجاره دار,5448,"1,800,000,000",465,آپارتمان,1,دارد,دارد,,16 سال,"3,871,000"
473,آپارتمان 78 متر خ نامجو,اجاره دار,5448,"2,800,000,000",78,آپارتمان,2,,,,31 سال,"35,897,000"
474,85متری شمال خواجه عبدالله,اجاره دار,5448,"8,500,000,000",85,آپارتمان,2,دارد,دارد,دارد,نوساز,"100,000,000"
475,آپارتمان تک خواب,اجاره دار,5448,"1,820,000,000",46,آپارتمان,1,,دارد,,20 سال,"39,565,000"
476,فروش آپارتمان 52 متر در اجاره دار,اجاره دار,5448,"2,450,000,000",52,آپارتمان,1,دارد,دارد,دارد,9 سال,"47,115,000"
477,320متر کلنگی تجمیع شده گذر10,اجاره دار,5448,"20,500,000,000",320,خانه و کلنگی,4,دارد,دارد,,بیشتر از 30 سال,"64,063,000"
478,فروش خانه و کلنگی 195 متر در اجاره دار,اجاره دار,5448,"8,990,000,000",195,خانه و کلنگی,5 به بالا,دارد,دارد,,26 سال,"46,103,000"
479,فروش آپارتمان 91 متر در اجاره دار,اجاره دار,5448,"3,825,000,000",91,آپارتمان,2,دارد,دارد,دارد,نوساز,"42,033,000"
480,40 متر نامجو,اجاره دار,5448,"1,470,000,000",40,آپارتمان,1,,,,20 سال,"36,750,000"
481,70متر خیابان سرباز شمالی,اجاره دار,5448,"2,800,000,000",70,آپارتمان,1,,دارد,دارد,11 سال,"40,000,000"
482,فروش آپارتمان 72 متر در اجاره دار,اجاره دار,5448,"2,800,000,000",72,آپارتمان,2,,دارد,دارد,14 سال,"38,889,000"
483,فروش اپارتمان 45 متری,اجاره دار,5448,"1,800,000,000",45,آپارتمان,1,,,,24 سال,"40,000,000"
484,خانه کلنگی,اجاره دار,5448,قیمت توافقی,۱۰۴,خانه و کلنگی,۲,,,,بیشتر از ۳۰ سال,
485,45متر شریعتی پلیس اجاره دار,اجاره دار,5448,"1,600,000,000",45,آپارتمان,1,,دارد,,17 سال,"35,556,000"
486,چهار طبقه تک واحدی 78 متر,اجاره دار,5448,"2,900,000,000",78,آپارتمان,2,,دارد,,18 سال,"37,179,000"
487,آپارتمان با پارکینگ سندی,اجاره دار,5448,"1,850,000,000",55,آپارتمان,1,دارد,دارد,,18 سال,"33,636,000"
488,فروش آپارتمان 49 متر در اجاره دار,اجاره دار,5448,"1,750,000,000",49,آپارتمان,1,دارد,دارد,,19 سال,"35,714,000"
489,60 متر، تک واحدی، نور عالی,اجاره دار,5448,"2,250,000,000",60,آپارتمان,1,,,,26 سال,"37,500,000"
490,فروش ملک تجاری مسکونی خواجه نظام,اجاره دار,5448,"15,000,000,000",112,خانه و کلنگی,3,دارد,دارد,,28 سال,"133,929,000"
491,112 متری فول امکانات در نامجو یزدی,اجاره دار,5448,"5,264,000,000",112,آپارتمان,2,دارد,دارد,دارد,نوساز,"47,000,000"
492,80متری،نوساز،فول،2خواب،,اجاره دار,5448,"4,000,000,000",80,آپارتمان,2,دارد,دارد,دارد,نوساز,"50,000,000"
493,فروش آپارتمان 50 متر در اجاره دار,اجاره دار,5448,"2,200,000,000",50,آپارتمان,1,دارد,دارد,,19 سال,"44,000,000"
494,آپارتمان دوخوابه خواجه نظام,اجاره دار,5448,"2,200,000,000",60,آپارتمان,2,,,,19 سال,"36,667,000"
495,43 متری گل منطقه,اجاره دار,5448,"1,750,000,000",43,آپارتمان,1,دارد,دارد,,20 سال,"40,698,000"
496,فروش آپارتمان 120 متر در اجاره دار,اجاره دار,5448,"5,160,000,000",120,آپارتمان,3,دارد,دارد,دارد,نوساز,"43,000,000"
497,معاوضه با دو واحد آپارتمان 70 متری طبقه 1 و 2,اجاره دار,5448,قیمت توافقی,۱۲۷,آپارتمان,۳,,,,۴ سال,
498,آپارتمان طبقه اول باسازی کامل,اجاره دار,5448,"2,000,000,000",58,آپارتمان,1,,دارد,,19 سال,"34,483,000"
499,45 متر نامجو سلمان فارسی,اجاره دار,5448,قیمت توافقی,۴۵,آپارتمان,۱,دارد,دارد,,۲۱ سال,
500,دیباجی جنوبی 230 متر فول,اختیاریه,888,قیمت توافقی,۲۳۰,آپارتمان,۳,دارد,دارد,دارد,۱۱ سال,
501,برِ دیباجی 160متری - زیباودلنشین,اختیاریه,888,"12,000,000,000",160,آپارتمان,3,دارد,دارد,دارد,14 سال,"75,000,000"
502,آپارتمان 59 متر در اختیاریه,اختیاریه,888,"5,900,000,000",59,آپارتمان,1,دارد,دارد,دارد,نوساز,"100,000,000"
503,دیباجی جنوبی، 125 متر، کلید نخورده .,اختیاریه,888,"16,250,000,000",125,آپارتمان,2,دارد,دارد,دارد,نوساز,"130,000,000"
504,فروش آپارتمان 135 متر در اختیاریه فوری,اختیاریه,888,قیمت توافقی,۱۳۵,آپارتمان,۳,دارد,دارد,دارد,۸ سال,
505,132 متر / کلید نخورده / اختیاریه دیباجی جنوبی,اختیاریه,888,"15,850,000,000",132,آپارتمان,2,دارد,دارد,دارد,1 سال,"120,076,000"
506,فروش آپارتمان 118 متر در اختیاریه,اختیاریه,888,"13,200,000,000",118,آپارتمان,2,دارد,دارد,دارد,2 سال,"111,864,000"
507,150 متر 3 خواب،فول بازسازی، کیکاووس,اختیاریه,888,"12,000,000,000",150,آپارتمان,3,دارد,دارد,دارد,15 سال,"80,000,000"
508,فروش آپارتمان 180 متر در اختیاریه,اختیاریه,888,"15,600,000,000",180,آپارتمان,3,دارد,دارد,دارد,12 سال,"86,667,000"
509,86متر 2خواب,اختیاریه,888,"7,700,000,000",86,آپارتمان,2,دارد,دارد,دارد,15 سال,"89,535,000"
510,فروش آپارتمان 110 متر در اختیاریه,اختیاریه,888,قیمت توافقی,۱۱۰,آپارتمان,۲,دارد,دارد,دارد,۱۶ سال,
511,93متر/تاپ لوکیشن دیباجی جنوبی,اختیاریه,888,"7,300,000,000",82,آپارتمان,2,دارد,دارد,دارد,6 سال,"89,024,000"
512,240 متر 4 خوابه در دیباجی جنوبی تک واحدی,اختیاریه,888,"16,500,000,000",240,آپارتمان,4,دارد,دارد,دارد,17 سال,"68,750,000"
513,فروش آپارتمان 130 متر در اختیاریه,اختیاریه,888,قیمت توافقی,۱۳۰,آپارتمان,۳,دارد,دارد,دارد,نوساز,
514,فروش آپارتمان 107 متر در منظریه,اختیاریه,888,"9,650,000,000",107,آپارتمان,2,دارد,دارد,دارد,11 سال,"90,187,000"
515,فروش آپارتمان 115 متر در اختیاریه,اختیاریه,888,"8,600,000,000",110,آپارتمان,2,دارد,دارد,دارد,18 سال,"78,182,000"
516,فروش آپارتمان 80 متر در اختیاریه,اختیاریه,888,"6,200,000,000",80,آپارتمان,2,دارد,دارد,دارد,14 سال,"77,500,000"
517,137متر 3خواب جهانتاب,اختیاریه,888,"12,000,000,000",137,آپارتمان,3,دارد,دارد,دارد,17 سال,"87,591,000"
518,فروش آپارتمان 80 متر در اختیاریه,اختیاریه,888,"7,500,000,000",80,آپارتمان,2,دارد,دارد,دارد,5 سال,"93,750,000"
519,فروش آپارتمان 80 متر در اختیاریه,اختیاریه,888,"8,450,000,000",80,آپارتمان,2,دارد,دارد,دارد,3 سال,"105,625,000"
520,آپارتمان114مترسه خوابه,اختیاریه,888,"9,700,000,000",114,آپارتمان,3,دارد,دارد,دارد,19 سال,"85,088,000"
521,فروش آپارتمان 65 متر در اختیاریه,اختیاریه,888,قیمت توافقی,۶۵,آپارتمان,۱,دارد,,,۲۰ سال,
522,فروش آپارتمان 90 متر در اختیاریه,اختیاریه,888,"8,500,000,000",90,آپارتمان,2,دارد,دارد,دارد,23 سال,"94,444,000"
523,65متر/فول/استخردار/ویودار/تصاویر واقعی,اختیاریه,888,"6,800,000,000",65,آپارتمان,1,دارد,دارد,دارد,7 سال,"104,615,000"
524,130 متر//دو خواب//جهانتاب//نوسازی شده,اختیاریه,888,"7,000,000,000",130,آپارتمان,2,,دارد,,26 سال,"53,846,000"
525,فروش آپارتمان 120 متر در اختیاریه,اختیاریه,888,قیمت توافقی,۱۲۰,آپارتمان,۲,دارد,دارد,دارد,نوساز,
526,155متری 3خ فول نور جنوب اختیاریه,اختیاریه,888,"10,200,000,000",155,آپارتمان,3,دارد,دارد,دارد,11 سال,"65,806,000"
527,فروش آپارتمان 117 متر در اختیاریه,اختیاریه,888,"13,150,000,000",117,آپارتمان,2,دارد,دارد,دارد,9 سال,"112,393,000"
528,فروش آپارتمان 98 متر در اختیاریه,اختیاریه,888,"8,135,000,000",98,آپارتمان,2,دارد,دارد,دارد,16 سال,"83,010,000"
529,فروش آپارتمان 230 متر در اختیاریه,اختیاریه,888,قیمت توافقی,۲۳۰,آپارتمان,۳,دارد,دارد,دارد,۱ سال,
530,150 متر//سه خواب//جهانتاب,اختیاریه,888,قیمت توافقی,۱۵۰,آپارتمان,۳,دارد,دارد,دارد,۵ سال,
531,فروش آپارتمان 115 متر در اختیاریه,اختیاریه,888,"9,850,000,000",115,آپارتمان,2,دارد,دارد,دارد,8 سال,"85,652,000"
532,فروش آپارتمان 200 متر در اختیاریه,اختیاریه,888,قیمت توافقی,۲۰۰,آپارتمان,۳,دارد,دارد,دارد,۱ سال,
533,دیباجی ارغوان 230 متر 4خوابه,اختیاریه,888,"22,000,000,000",230,آپارتمان,4,دارد,دارد,دارد,10 سال,"95,652,000"
534,82متر 2خواب تاپ لوکیشن کیکاووس,اختیاریه,888,"7,800,000,000",82,آپارتمان,2,دارد,دارد,دارد,16 سال,"95,122,000"
535,فروش آپارتمان 135 متر در اختیاریه,اختیاریه,888,قیمت توافقی,۱۳۵,آپارتمان,۳,دارد,دارد,دارد,۱۶ سال,
536,دیباجی جنوبی 138 متری فووول امکانات,اختیاریه,888,"12,800,000,000",138,آپارتمان,2,دارد,دارد,دارد,4 سال,"92,754,000"
537,فروش آپارتمان 145 متر در اختیاریه,اختیاریه,888,قیمت توافقی,۱۴۵,آپارتمان,۳,دارد,دارد,دارد,نوساز,
538,فروش آپارتمان 130 متر در اختیاریه,اختیاریه,888,"11,500,000,000",130,آپارتمان,2,دارد,دارد,دارد,نوساز,"88,462,000"
539,فروش آپارتمان 120 متر در اختیاریه,اختیاریه,888,قیمت توافقی,۱۲۰,آپارتمان,۲,دارد,دارد,دارد,نوساز,
540,فروش آپارتمان 168 متر در اختیاریه,اختیاریه,888,"14,600,000,000",168,آپارتمان,3,دارد,دارد,دارد,15 سال,"86,905,000"
541,فروش آپارتمان 95 متر در اختیاریه,اختیاریه,888,"5,550,000,000",95,آپارتمان,2,,دارد,,17 سال,"58,421,000"
542,فروش آپارتمان 87 متر در اختیاریه,اختیاریه,888,"6,950,000,000",87,آپارتمان,2,دارد,دارد,دارد,12 سال,"79,885,000"
543,اختیاریه شمالی / 102 متر / نوساز,اختیاریه,888,"10,200,000,000",102,آپارتمان,3,دارد,دارد,دارد,2 سال,"100,000,000"
544,فروش آپارتمان 145 متر در اختیاریه,اختیاریه,888,قیمت توافقی,۱۴۵,آپارتمان,۳,دارد,دارد,دارد,نوساز,
545,فروش آپارتمان 65 متر در اختیاریه,اختیاریه,888,قیمت توافقی,۶۵,آپارتمان,۱,دارد,,,۲۰ سال,
546,فروش آپارتمان 110 متر در اختیاریه,اختیاریه,888,قیمت توافقی,۱۱۰,آپارتمان,۲,دارد,دارد,دارد,نوساز,
547,فروش آپارتمان 85 متر در اختیاریه,اختیاریه,888,"7,000,000,000",85,آپارتمان,2,دارد,دارد,دارد,11 سال,"82,353,000"
548,جهانتاب150متر رویتی/فول‌مشاعات,اختیاریه,888,"16,700,000,000",140,آپارتمان,2,دارد,دارد,دارد,5 سال,"119,286,000"
549,فروش آپارتمان 90 متر در دولت آفتابگیر,اختیاریه,888,"8,950,000,000",90,آپارتمان,2,دارد,دارد,دارد,4 سال,"99,444,000"
550,135متر دولت منظریه 2پارکینگ سندی,اختیاریه,888,"12,100,000,000",135,آپارتمان,2,دارد,دارد,دارد,6 سال,"89,630,000"
551,خرید آپارتمان 90 متری تک واحدی دولت,اختیاریه,888,"10,500,000,000",90,آپارتمان,2,دارد,دارد,دارد,1 سال,"116,667,000"
552,105متر دولت بهرام فول بازسازی صفر تا صد,اختیاریه,888,"9,900,000,000",105,آپارتمان,2,دارد,دارد,دارد,16 سال,"94,286,000"
